38167	"tenecteplase"	"tenecteplase"
1188	"benzoate de metronidazole"	"benzoate de metronidazole"
1123	"amidotrizoate de sodium"	"amidotrizoate de sodium"
50447	"colesevelam  chlorhydrate de "	"colesevelam  chlorhydrate de "
83252	"acide mercurothiolique"	"acide mercurothiolique"
3376	"ritiometan magnesien"	"ritiometan magnesien"
556	"levamisole  chlorhydrate de "	"levamisole  chlorhydrate de "
99176	"abciximab  c7e3b fab "	"abciximab  c7e3b fab "
2757	"parethoxycaine  chlorhydrate de "	"parethoxycaine  chlorhydrate de "
94926	"macitentan"	"macitentan"
9	"cinametique  acide "	"cinametique  acide "
44935	"nitrate cereux hexahydrate"	"nitrate cereux hexahydrate"
17345	"hydrogenosuccinate d hydrocortisone"	"hydrogenosuccinate d hydrocortisone"
50274	"miglitol"	"miglitol"
83397	"sapropterine"	"sapropterine"
90563	"dichlorhydrate de sapropterine"	"dichlorhydrate de sapropterine"
7706	"acetate de pirbuterol"	"acetate de pirbuterol"
4552	"sodium  laurilsulfoacetate de "	"sodium  laurilsulfoacetate de "
18343	"sorbitol liquide  cristallisable "	"sorbitol liquide  cristallisable "
641	"pivalate de tixocortol"	"pivalate de tixocortol"
45973	"bitartrate de mercaptamine"	"bitartrate de mercaptamine"
94583	"cysteamine"	"cysteamine"
3422	"niaprazine"	"niaprazine"
50340	"citrate de sodium acide"	"citrate de sodium acide"
94401	"bendamustine  chlorhydrate de "	"bendamustine  chlorhydrate de "
10751	"cassis  fruit de   extrait de "	"cassis  fruit de   extrait de "
2487	"noradrenaline  tartrate de "	"noradrenaline  tartrate de "
1547	"chlorhydrate de cyclizine"	"chlorhydrate de cyclizine"
4281	"tartrate d ergotamine"	"tartrate d ergotamine"
121	"tilleul  inflorescence et bractee de "	"tilleul  inflorescence et bractee de "
84805	"nickel  sulfate de  hexahydrate"	"nickel  sulfate de  hexahydrate"
29808	"ethylenediamine  dichlorhydrate d  "	"ethylenediamine  dichlorhydrate d  "
84780	"resine p tert butylphenolformaldehyde"	"resine p tert butylphenolformaldehyde"
3728	"ethyle  parahydroxybenzoate d  "	"ethyle  parahydroxybenzoate d  "
4433	"methyle  parahydroxybenzoate de "	"methyle  parahydroxybenzoate de "
4492	"propyle  parahydoxybenzoate de "	"propyle  parahydoxybenzoate de "
26310	"butyle  parahydroxybenzoate de "	"butyle  parahydroxybenzoate de "
24778	"zinc  dibutyldithiocarbamate de "	"zinc  dibutyldithiocarbamate de "
41143	"diphenylguanidine"	"diphenylguanidine"
65684	"zinc  diethyldithiocarbamate de "	"zinc  diethyldithiocarbamate de "
22444	"diphenylparaphenylenediamine"	"diphenylparaphenylenediamine"
37292	"cyclohexylphenylparaphenylenediamine"	"cyclohexylphenylparaphenylenediamine"
67599	"isopropylphenylparaphenylenediamine"	"isopropylphenylparaphenylenediamine"
13363	"kathon cg"	"kathon cg"
37281	"quaternium 15"	"quaternium 15"
87359	"mercaptobenzothiazole"	"mercaptobenzothiazole"
50326	"alcools de graisse de laine"	"alcools de graisse de laine"
87348	"paraphenylenediamine"	"paraphenylenediamine"
45632	"hydroxymethylsuccinimide"	"hydroxymethylsuccinimide"
24723	"morpholinylmercaptobenzothiazole"	"morpholinylmercaptobenzothiazole"
84816	"cyclohexylbenzothiazolesulfenamide"	"cyclohexylbenzothiazolesulfenamide"
94208	"dibenzothiazole  disulfure de "	"dibenzothiazole  disulfure de "
5272	"mercurothiolate sodique"	"mercurothiolate sodique"
11583	"tetramethylthiurame  disulfure de "	"tetramethylthiurame  disulfure de "
37135	"dipentamethylenethiurame  disulfure de "	"dipentamethylenethiurame  disulfure de "
45621	"tetramethylthiurame  monosulfure de "	"tetramethylthiurame  monosulfure de "
94194	"potassium  dichromate de "	"potassium  dichromate de "
3119	"cinnamaldehyde"	"cinnamaldehyde"
4312	"geraniol"	"geraniol"
5966	"hydroxycitronellal"	"hydroxycitronellal"
11164	"isoeugenol"	"isoeugenol"
11572	"alpha amylcinnamaldehyde"	"alpha amylcinnamaldehyde"
35457	"chene  mousse de "	"chene  mousse de "
74175	"alcool cinnamique"	"alcool cinnamique"
756	"colophane"	"colophane"
71100	"resine epoxy"	"resine epoxy"
62234	"sermoreline  acetate de "	"sermoreline  acetate de "
68934	"sermoreline base"	"sermoreline base"
62391	"chondrocytes humains autologues"	"chondrocytes humains autologues"
5022	"acide alginique"	"acide alginique"
25360	"carbonate de magnesium lourd"	"carbonate de magnesium lourd"
83899	"hydrocotyle  feuille d    extrait sec de "	"hydrocotyle  feuille d    extrait sec de "
48296	"clindamycine"	"clindamycine"
14479	"esculosaponine"	"esculosaponine"
88533	"pomme de reinette"	"pomme de reinette"
4828	"quillaya  teinture de "	"quillaya  teinture de "
5242	"iproveratril  chlorhydrate de "	"iproveratril  chlorhydrate de "
7289	"chlorhydrate de cicletanine"	"chlorhydrate de cicletanine"
12413	"vinburnine"	"vinburnine"
3040	"aluminium  lactate d  "	"aluminium  lactate d  "
943	"dichlorhydrate de picloxydine"	"dichlorhydrate de picloxydine"
18310	"picloxydine base"	"picloxydine base"
992	"aceclidine  chlorhydrate d  "	"aceclidine  chlorhydrate d  "
97684	"sene  extrait sec de "	"sene  extrait sec de "
50789	"chlorhydrate de dopexamine"	"chlorhydrate de dopexamine"
4815	"codeine  chlorhydrate de "	"codeine  chlorhydrate de "
28607	"valeriane  extrait fluide de "	"valeriane  extrait fluide de "
97986	"lodoxamide tromethamine"	"lodoxamide tromethamine"
4689	"alpha amylase"	"alpha amylase"
44598	"ferreux  sulfate  desseche"	"ferreux  sulfate  desseche"
3946	"ornithine"	"ornithine"
19508	"glycerophosphate de sodium hydrate"	"glycerophosphate de sodium hydrate"
4420	"magnesium  peroxyde de "	"magnesium  peroxyde de "
97952	"cabazitaxel"	"cabazitaxel"
47684	"sulfate d iobenguane"	"sulfate d iobenguane"
97992	"iobenguane  123i "	"iobenguane  123i "
376	"urokinase  mammifere humain urine "	"urokinase  mammifere humain urine "
87807	"iodohippurate  123 i  de sodium"	"iodohippurate  123 i  de sodium"
47920	"immunoglobuline de lapin anti lymphocyte t humain"	"immunoglobuline de lapin anti lymphocyte t humain"
1436	"sorbitol a 70 pour cent  non cristallisable "	"sorbitol a 70 pour cent  non cristallisable "
945	"danazol"	"danazol"
336	"laurilsulfate de myrtecaine"	"laurilsulfate de myrtecaine"
589	"myrtecaine"	"myrtecaine"
2154	"galactane  sulfate de "	"galactane  sulfate de "
24209	"chlorhydrate dihydrate de valaciclovir"	"chlorhydrate dihydrate de valaciclovir"
66594	"frene  feuille de   extrait fluide de "	"frene  feuille de   extrait fluide de "
68806	"vergerette du canada  partie aerienne de   extrait fluide de "	"vergerette du canada  partie aerienne de   extrait fluide de "
27	"lauromacrogol 400"	"lauromacrogol 400"
46539	"antimonium iodatum pour preparations homeopathiques"	"antimonium iodatum pour preparations homeopathiques"
33763	"teduglutide"	"teduglutide"
74224	"somatostatine  acetate de  hydrate"	"somatostatine  acetate de  hydrate"
2826	"phenobarbital sodique"	"phenobarbital sodique"
4651	"iodure de suxamethonium"	"iodure de suxamethonium"
44990	"sargramostim  rhu gm csf "	"sargramostim  rhu gm csf "
68122	"roflumilast"	"roflumilast"
62163	"ceanothus americanus siccum pour preparations homeopathiques"	"ceanothus americanus siccum pour preparations homeopathiques"
79568	"magnesie lourde"	"magnesie lourde"
18851	"mitoxantrone  chlorhydrate de "	"mitoxantrone  chlorhydrate de "
19075	"streptococcus pneumoniae serotype 23f  polyosides de "	"streptococcus pneumoniae serotype 23f  polyosides de "
23576	"streptococcus pneumoniae serotype 10a  polyosides de "	"streptococcus pneumoniae serotype 10a  polyosides de "
24724	"streptococcus pneumoniae serotype 6b  polyosides de "	"streptococcus pneumoniae serotype 6b  polyosides de "
26624	"streptococcus pneumoniae serotype 33f  polyosides de "	"streptococcus pneumoniae serotype 33f  polyosides de "
35496	"streptococcus pneumoniae serotype 14  polyosides de "	"streptococcus pneumoniae serotype 14  polyosides de "
38468	"streptococcus pneumoniae serotype 1  polyosides de "	"streptococcus pneumoniae serotype 1  polyosides de "
43480	"streptococcus pneumoniae serotype 22f  polyosides de "	"streptococcus pneumoniae serotype 22f  polyosides de "
46824	"streptococcus pneumoniae serotype 19a  polyosides de "	"streptococcus pneumoniae serotype 19a  polyosides de "
48124	"streptococcus pneumoniae serotype 3  polyosides de "	"streptococcus pneumoniae serotype 3  polyosides de "
51925	"streptococcus pneumoniae serotype 19f  polyosides de "	"streptococcus pneumoniae serotype 19f  polyosides de "
59783	"streptococcus pneumoniae serotype 20  polyosides de "	"streptococcus pneumoniae serotype 20  polyosides de "
61268	"streptococcus pneumoniae serotype 7f  polyosides de "	"streptococcus pneumoniae serotype 7f  polyosides de "
62690	"streptococcus pneumoniae serotype 8  polyosides de "	"streptococcus pneumoniae serotype 8  polyosides de "
64330	"streptococcus pneumoniae serotype 15b  polyosides de "	"streptococcus pneumoniae serotype 15b  polyosides de "
67795	"streptococcus pneumoniae serotype 18c  polyosides de "	"streptococcus pneumoniae serotype 18c  polyosides de "
69280	"streptococcus pneumoniae serotype 12f  polyosides de "	"streptococcus pneumoniae serotype 12f  polyosides de "
76996	"streptococcus pneumoniae serotype 5  polyosides de "	"streptococcus pneumoniae serotype 5  polyosides de "
79003	"streptococcus pneumoniae serotype 4  polyosides de "	"streptococcus pneumoniae serotype 4  polyosides de "
84202	"streptococcus pneumoniae serotype 9n  polyosides de "	"streptococcus pneumoniae serotype 9n  polyosides de "
84370	"streptococcus pneumoniae serotype 17f  polyosides de "	"streptococcus pneumoniae serotype 17f  polyosides de "
85724	"streptococcus pneumoniae serotype 11a  polyosides de "	"streptococcus pneumoniae serotype 11a  polyosides de "
98037	"streptococcus pneumoniae serotype 2  polyosides de "	"streptococcus pneumoniae serotype 2  polyosides de "
98189	"streptococcus pneumoniae serotype 9v  polyosides de "	"streptococcus pneumoniae serotype 9v  polyosides de "
16169	"atropinum pour preparations homeopathiques"	"atropinum pour preparations homeopathiques"
36288	"melilot  sommite fleurie de   extrait sec de "	"melilot  sommite fleurie de   extrait sec de "
4418	"magnesium  lactate de "	"magnesium  lactate de "
30	"desoxyribonucleique  acide "	"desoxyribonucleique  acide "
10318	"hemocoagulase"	"hemocoagulase"
5526	"deanol  pidolate de "	"deanol  pidolate de "
5162	"synephrine  chlorhydrate de "	"synephrine  chlorhydrate de "
193	"oeillette  huile d    esters ethyliques des acides gras iodes de l  "	"oeillette  huile d    esters ethyliques des acides gras iodes de l  "
40522	"sonidegib"	"sonidegib"
85360	"phosphate de sonidegib"	"phosphate de sonidegib"
84664	"ginseng  extrait sec de "	"ginseng  extrait sec de "
4603	"calamine"	"calamine"
24729	"silice precipitee hydratee"	"silice precipitee hydratee"
4414	"magnesium  citrate de  anhydre"	"magnesium  citrate de  anhydre"
1188	"metronidazole  benzoate de "	"metronidazole  benzoate de "
78210	"elliptinium base"	"elliptinium base"
4871	"albumine humaine  solution d  "	"albumine humaine  solution d  "
62296	"homatropine"	"homatropine"
4009	"choline  salicylate de "	"choline  salicylate de "
91389	"ivacaftor"	"ivacaftor"
64569	"retigabine"	"retigabine"
19576	"hypromellose"	"hypromellose"
838	"inosiplex"	"inosiplex"
1316	"ceftazidime"	"ceftazidime"
93996	"iotrolan"	"iotrolan"
1935	"fluphenazine  chlorhydrate de "	"fluphenazine  chlorhydrate de "
1746	"capsella bursa pastoris pour preparations homeopathiques"	"capsella bursa pastoris pour preparations homeopathiques"
45700	"spiraea ulmaria pour preparation homeopathique"	"spiraea ulmaria pour preparation homeopathique"
718	"axonge"	"axonge"
1211	"bemegride"	"bemegride"
20653	"viola tricolor pour preparations homeopathiques"	"viola tricolor pour preparations homeopathiques"
2152	"fenouil doux  racine de "	"fenouil doux  racine de "
32693	"ertapenem"	"ertapenem"
52977	"ertapenem sodique"	"ertapenem sodique"
25817	"chlorure de magnesium 4 5 hydrate"	"chlorure de magnesium 4 5 hydrate"
70175	"mebutate d ingenol"	"mebutate d ingenol"
533	"malate de citrulline"	"malate de citrulline"
1561	"cyclothiazide"	"cyclothiazide"
90615	"pseudo ephedrine"	"pseudo ephedrine"
4188	"fluorure de calcium"	"fluorure de calcium"
4716	"ascorbate de nicotinamide"	"ascorbate de nicotinamide"
82936	"n acetylasparaginate d arginine"	"n acetylasparaginate d arginine"
2520	"opipramol  dichlorhydrate de "	"opipramol  dichlorhydrate de "
41469	"insuline humaine recombinante zinc amorphe"	"insuline humaine recombinante zinc amorphe"
2521	"orciprenaline  sulfate d  "	"orciprenaline  sulfate d  "
29821	"eptotermine alfa"	"eptotermine alfa"
26718	"or  poudre d   metallique"	"or  poudre d   metallique"
7527	"saule  feuille de "	"saule  feuille de "
3053	"hamamelis de virginie  eau distillee d  "	"hamamelis de virginie  eau distillee d  "
92701	"hemine"	"hemine"
4261	"halothane"	"halothane"
215	"serpolet"	"serpolet"
5565	"sodium  bromure de "	"sodium  bromure de "
7841	"dermatophagoides pteronyssinus"	"dermatophagoides pteronyssinus"
2643	"metescufylline"	"metescufylline"
79482	"ciprofloxacine  chlorhydrate de "	"ciprofloxacine  chlorhydrate de "
35118	"pancreas  poudre de "	"pancreas  poudre de "
93659	"perphenazine  enantate de "	"perphenazine  enantate de "
78388	"antithrombine alfa humaine recombinante"	"antithrombine alfa humaine recombinante"
2822	"phenindione"	"phenindione"
72941	"tetrakis cuivre  tetrafluoroborate de "	"tetrakis cuivre  tetrafluoroborate de "
930	"zinc  peroxyde de "	"zinc  peroxyde de "
1876	"felypressine"	"felypressine"
79988	"erysimum officinale  extrait sec d  "	"erysimum officinale  extrait sec d  "
14479	"marron d inde  extrait purifie de "	"marron d inde  extrait purifie de "
85626	"vigne rouge  feuille de   extrait fluide de "	"vigne rouge  feuille de   extrait fluide de "
1789	"estrone"	"estrone"
1241	"benzododecinium"	"benzododecinium"
46668	"ro 23 6240"	"ro 23 6240"
67	"magnesium  ascorbate de "	"magnesium  ascorbate de "
4413	"magnesium  carbonate de "	"magnesium  carbonate de "
4727	"jusquiame  huile de  composee"	"jusquiame  huile de  composee"
31617	"cade  huile de "	"cade  huile de "
49206	"saule  ecorce de "	"saule  ecorce de "
701	"marron d inde stabilise  alcoolature de "	"marron d inde stabilise  alcoolature de "
4609	"cypres  teinture de "	"cypres  teinture de "
186	"plasminogene humain"	"plasminogene humain"
81523	"extrait fluide de partie aerienne de fumeterre"	"extrait fluide de partie aerienne de fumeterre"
45960	"tamarin  extrait sec de "	"tamarin  extrait sec de "
25017	"mivacurium"	"mivacurium"
55432	"mivacurium  chlorure de "	"mivacurium  chlorure de "
5627	"primidone"	"primidone"
60394	"brimonidine  tartrate de "	"brimonidine  tartrate de "
58905	"fumarate d ibutilide"	"fumarate d ibutilide"
90524	"ibutilide"	"ibutilide"
1825	"thiazinamium  metilsulfate de "	"thiazinamium  metilsulfate de "
3508	"phenylpropanolamine  chlorhydrate de "	"phenylpropanolamine  chlorhydrate de "
68197	"unoprostone isopropyle"	"unoprostone isopropyle"
233	"grindelia  sommite fleurie de   extrait fluide de "	"grindelia  sommite fleurie de   extrait fluide de "
31035	"iobenguane  131i "	"iobenguane  131i "
27324	"loperamide  oxyde de  monohydrate"	"loperamide  oxyde de  monohydrate"
72818	"oxyde de loperamide anhydre"	"oxyde de loperamide anhydre"
19933	"capsicum annuum pour preparations homeopathiques"	"capsicum annuum pour preparations homeopathiques"
4148	"arginine  chlorhydrate d  "	"arginine  chlorhydrate d  "
4820	"l citrulline"	"l citrulline"
5247	"zinc  borate de "	"zinc  borate de "
41	"alun"	"alun"
79595	"karkade  calice de    extrait sec de "	"karkade  calice de    extrait sec de "
94583	"mercaptamine"	"mercaptamine"
56923	"dirithromycine"	"dirithromycine"
53859	"ditartrate de vinflunine"	"ditartrate de vinflunine"
62794	"vinflunine"	"vinflunine"
28406	"anemone pulsatille  extrait fluide d  "	"anemone pulsatille  extrait fluide d  "
67326	"bourse a pasteur  extrait fluide de "	"bourse a pasteur  extrait fluide de "
94880	"clofarabine"	"clofarabine"
8751	"tenoxicam"	"tenoxicam"
5840	"carvi"	"carvi"
76548	"matricaire  fleur de   extrait sec de "	"matricaire  fleur de   extrait sec de "
3626	"yohimbine  chlorhydrate de "	"yohimbine  chlorhydrate de "
85578	"acide carglumique"	"acide carglumique"
67310	"insuline lispro recombinante isophane"	"insuline lispro recombinante isophane"
75353	"insuline lispro recombinante isophane biphasique"	"insuline lispro recombinante isophane biphasique"
15258	"fragon  extrait sec de "	"fragon  extrait sec de "
84393	"molybdate  vi   99 mo  de sodium"	"molybdate  vi   99 mo  de sodium"
16155	"acetyl aspartyl glutamique acide sel magnesien"	"acetyl aspartyl glutamique acide sel magnesien"
4511	"trospium  chlorure de "	"trospium  chlorure de "
28969	"caulophyllum thalictroides pour preparations homeopathiques"	"caulophyllum thalictroides pour preparations homeopathiques"
3355	"valeriane stabilisee  extrait de "	"valeriane stabilisee  extrait de "
4084	"ballote noire  teinture de "	"ballote noire  teinture de "
4589	"aubepine  teinture d  "	"aubepine  teinture d  "
74539	"passiflore  teinture de "	"passiflore  teinture de "
4009	"salicylate de choline"	"salicylate de choline"
4685	"orotique  acide "	"orotique  acide "
4458	"trinitrate de glyceryle"	"trinitrate de glyceryle"
1221	"benorilate"	"benorilate"
38422	"hormone folliculostimulante recombinante alfa"	"hormone folliculostimulante recombinante alfa"
7055	"doxycycline hydratee"	"doxycycline hydratee"
5334	"citrate de clomifene"	"citrate de clomifene"
62	"bamethan  sulfate de "	"bamethan  sulfate de "
10091	"metoprolol  succinate de "	"metoprolol  succinate de "
44456	"matricaire  fleur de   extrait fluide de "	"matricaire  fleur de   extrait fluide de "
43970	"marronnier d inde  ecorce de   extrait sec d  "	"marronnier d inde  ecorce de   extrait sec d  "
4511	"chlorure de trospium"	"chlorure de trospium"
155	"eucalyptus  huile essentielle d  "	"eucalyptus  huile essentielle d  "
5667	"thenoate sodique"	"thenoate sodique"
4680	"oleique  acide "	"oleique  acide "
543	"solution de policresulene"	"solution de policresulene"
831	"sulfate de manganese monohydrate"	"sulfate de manganese monohydrate"
1119	"sulfate de zinc monohydrate"	"sulfate de zinc monohydrate"
1539	"vitamine b12"	"vitamine b12"
4031	"palmitate de vitamine a"	"palmitate de vitamine a"
4113	"vitamine b5"	"vitamine b5"
5440	"glycerophosphate de magnesium"	"glycerophosphate de magnesium"
19311	"chlorure de monophosphate de thiamine dihydrate"	"chlorure de monophosphate de thiamine dihydrate"
41665	"nitrate de chrome nonahydrate"	"nitrate de chrome nonahydrate"
51223	"sulfate de magnesium dihydrate"	"sulfate de magnesium dihydrate"
2640	"acide amino 5 salicylique"	"acide amino 5 salicylique"
56429	"sodium  dihydrogenophosphate de  dodecahydrate"	"sodium  dihydrogenophosphate de  dodecahydrate"
4131	"ajmaline"	"ajmaline"
1988	"carbutamide"	"carbutamide"
298	"ornithine  acetate d  "	"ornithine  acetate d  "
1842	"l cysteine  chlorhydrate de  monohydrate"	"l cysteine  chlorhydrate de  monohydrate"
10471	"chlorhydrate d esmolol"	"chlorhydrate d esmolol"
8970	"sene  follicule de   poudre de "	"sene  follicule de   poudre de "
5131	"ioxitalamate de sodium"	"ioxitalamate de sodium"
24480	"butamirate  citrate de "	"butamirate  citrate de "
66876	"carraghenate de doxycycline"	"carraghenate de doxycycline"
3017	"magnesium  ferulate de "	"magnesium  ferulate de "
10313	"menyanthes trifoliata pour preparations homeopathiques"	"menyanthes trifoliata pour preparations homeopathiques"
29005	"oxamniquine"	"oxamniquine"
2988	"artichaut  extrait d  "	"artichaut  extrait d  "
72602	"desflurane"	"desflurane"
37583	"acetate de ceftaroline fosamil monohydrate"	"acetate de ceftaroline fosamil monohydrate"
56345	"ceftaroline fosamil"	"ceftaroline fosamil"
46194	"aureomycine pour preparations homeopathiques"	"aureomycine pour preparations homeopathiques"
10321	"atropine"	"atropine"
5190	"lespedeza capitata  teinture de "	"lespedeza capitata  teinture de "
56996	"cobicistat"	"cobicistat"
1823	"vitamine b1"	"vitamine b1"
24705	"kola  extrait hydroalcoolique de   sec "	"kola  extrait hydroalcoolique de   sec "
42317	"ail  poudre d  "	"ail  poudre d  "
1379	"bromure de cethexonium"	"bromure de cethexonium"
4053	"phenyltoloxamine  citrate de "	"phenyltoloxamine  citrate de "
965	"diflunisal"	"diflunisal"
12367	"mate vert"	"mate vert"
86	"malate de pizotifene"	"malate de pizotifene"
26562	"pizotifene base"	"pizotifene base"
48674	"triptoreline  embonate de "	"triptoreline  embonate de "
19164	"helleborus niger pour preparations homeopathiques"	"helleborus niger pour preparations homeopathiques"
5009	"sodium  lactate de   solution concentree de"	"sodium  lactate de   solution concentree de"
79537	"l lysine  chlorhydrate de "	"l lysine  chlorhydrate de "
8336	"cefmenoxime  chlorhydrate de "	"cefmenoxime  chlorhydrate de "
5230	"thiamine  nitrate de "	"thiamine  nitrate de "
3179	"tosilate de bretylium"	"tosilate de bretylium"
23082	"lachesis mutus pour preparations homeopathiques"	"lachesis mutus pour preparations homeopathiques"
4556	"sodium  perborate de "	"sodium  perborate de "
26851	"houblon  cone de "	"houblon  cone de "
5126	"bromure de dodeclonium"	"bromure de dodeclonium"
5209	"triamcinolone  acetonide de "	"triamcinolone  acetonide de "
3569	"streptococcus viridans  fractions antigeniques de "	"streptococcus viridans  fractions antigeniques de "
5691	"haemophilus influenzae type b  fractions antigeniques d  "	"haemophilus influenzae type b  fractions antigeniques d  "
5728	"streptococcus pneumoniae  fractions antigeniques de "	"streptococcus pneumoniae  fractions antigeniques de "
26324	"klebsiella ozaenae  fractions antigeniques de "	"klebsiella ozaenae  fractions antigeniques de "
94120	"neisseria catarrhalis  fractions antigeniques de "	"neisseria catarrhalis  fractions antigeniques de "
7600	"mais  style de   poudre de "	"mais  style de   poudre de "
3762	"betaine  hydrate de "	"betaine  hydrate de "
437	"captodiame  chlorhydrate de "	"captodiame  chlorhydrate de "
64357	"chlorure d yttrium  90y "	"chlorure d yttrium  90y "
15095	"d camphre"	"d camphre"
18426	"nevirapine hemihydratee"	"nevirapine hemihydratee"
294	"flumequine"	"flumequine"
60932	"chlorhydrate de linsidomine"	"chlorhydrate de linsidomine"
2950	"gelose"	"gelose"
3649	"oranger doux  feuille d  "	"oranger doux  feuille d  "
33609	"flavonoides extraits de rutacees  aurantiees "	"flavonoides extraits de rutacees  aurantiees "
42518	"virus de la grippe reassorti  vivant  attenue  souche b massachusetts 2 2012   souche analogue  b massachussetts 2 2012  medi 237751 "	"virus de la grippe reassorti  vivant  attenue  souche b massachusetts 2 2012   souche analogue  b massachussetts 2 2012  medi 237751 "
46696	"virus de la grippe reassorti  vivant  attenue  souche a california 7 2009  h1n1 pdm09   souche analogue  a california 7 2009  medi 228029 "	"virus de la grippe reassorti  vivant  attenue  souche a california 7 2009  h1n1 pdm09   souche analogue  a california 7 2009  medi 228029 "
86320	"virus de la grippe reassorti  vivant  attenue  souche a victoria 361 2011  h3n2    souche analogue  a texas 50 2012  medi 237514 "	"virus de la grippe reassorti  vivant  attenue  souche a victoria 361 2011  h3n2    souche analogue  a texas 50 2012  medi 237514 "
43199	"marron d inde  graine de   extrait sec de "	"marron d inde  graine de   extrait sec de "
85794	"balsamum peruvianum pour preparations homeopathiques"	"balsamum peruvianum pour preparations homeopathiques"
15051	"ulmaire  fleur d  "	"ulmaire  fleur d  "
10597	"bacteries  lyophilisat de "	"bacteries  lyophilisat de "
42317	"ail  bulbe d    poudre de "	"ail  bulbe d    poudre de "
20441	"clotiazepam"	"clotiazepam"
40454	"lithium  pidolate de "	"lithium  pidolate de "
1056	"acide mefenamique"	"acide mefenamique"
55048	"nelfinavir base"	"nelfinavir base"
78529	"mesylate de nelfinavir"	"mesylate de nelfinavir"
3089	"sodium  iodure de "	"sodium  iodure de "
3772	"chlorhydrate de carnitine"	"chlorhydrate de carnitine"
3806	"allylgaiacol"	"allylgaiacol"
24296	"lumefantrine"	"lumefantrine"
39567	"artemether"	"artemether"
87883	"antigenes de surface de virus grippal fragmente inactive souche a fujian 411 2002  h3n2  souche analogue utilisee x 147 derivee de a wyoming 3 2003"	"antigenes de surface de virus grippal fragmente inactive souche a fujian 411 2002  h3n2  souche analogue utilisee x 147 derivee de a wyoming 3 2003"
88489	"antigenes de surface de virus grippal fragmente inactive souche b shanghai 361 2002 souche analogue utilisee b jiangsu 10 2003"	"antigenes de surface de virus grippal fragmente inactive souche b shanghai 361 2002 souche analogue utilisee b jiangsu 10 2003"
99624	"antigenes de surface de virus grippal fragmente inactive  souche a new caledonia 20 99  h1n1  souche analogue derivee utilisee ivr 116"	"antigenes de surface de virus grippal fragmente inactive  souche a new caledonia 20 99  h1n1  souche analogue derivee utilisee ivr 116"
860	"graphites pour preparations homeopathiques"	"graphites pour preparations homeopathiques"
6400	"pin sylvestre"	"pin sylvestre"
21092	"erysimum  feuille d  "	"erysimum  feuille d  "
76207	"grindelia"	"grindelia"
77560	"erysimum  sommite fleurie d  "	"erysimum  sommite fleurie d  "
3424	"sulfate sodique de nandrolone"	"sulfate sodique de nandrolone"
61165	"fosfestrol tetrasodique anhydre"	"fosfestrol tetrasodique anhydre"
79430	"fosfestrol tetrasodique hydrate"	"fosfestrol tetrasodique hydrate"
92082	"tartrate de varenicline"	"tartrate de varenicline"
709	"oxaflozane  chlorhydrate d  "	"oxaflozane  chlorhydrate d  "
38434	"belimumab"	"belimumab"
13582	"acetate de desmopressine trihydrate"	"acetate de desmopressine trihydrate"
89562	"tilleul  aubier de   extrait d  "	"tilleul  aubier de   extrait d  "
76906	"buxus sempervirens pour preparations homeopathiques"	"buxus sempervirens pour preparations homeopathiques"
22650	"potassium  dihydrogenophosphate de "	"potassium  dihydrogenophosphate de "
27539	"sulfaguanidine hydratee"	"sulfaguanidine hydratee"
39890	"ditosilate de lapatinib monohydrate"	"ditosilate de lapatinib monohydrate"
54913	"lapatinib"	"lapatinib"
37479	"papayer  suc de fruit de "	"papayer  suc de fruit de "
17345	"hemisuccinate de hydrocortisone"	"hemisuccinate de hydrocortisone"
26376	"etoposide  phosphate d  "	"etoposide  phosphate d  "
5437	"magnesium  aspartate "	"magnesium  aspartate "
1533	"crotamiton"	"crotamiton"
37499	"iodohippurate  131i  de sodium"	"iodohippurate  131i  de sodium"
44007	"iodohippurate de sodium"	"iodohippurate de sodium"
3502	"perhexiline  maleate de "	"perhexiline  maleate de "
75420	"daclizumab"	"daclizumab"
4068	"streptomycine  sulfate de "	"streptomycine  sulfate de "
38447	"streptomycine base"	"streptomycine base"
38263	"lanthane  carbonate de  hydrate"	"lanthane  carbonate de  hydrate"
3409	"methylenecycline  chlorhydrate de "	"methylenecycline  chlorhydrate de "
30216	"proguanil  chlorhydrate de "	"proguanil  chlorhydrate de "
3417	"theodrenaline  chlorhydrate de "	"theodrenaline  chlorhydrate de "
3418	"cafedrine  chlorhydrate de "	"cafedrine  chlorhydrate de "
13723	"fluorometholone"	"fluorometholone"
46883	"isradipine"	"isradipine"
54043	"guepe poliste  venin de "	"guepe poliste  venin de "
3293	"chlorhydrate de dipivefrine"	"chlorhydrate de dipivefrine"
5010	"phosphatides d oeuf purifies"	"phosphatides d oeuf purifies"
4734	"benzydamine  chlorhydrate de "	"benzydamine  chlorhydrate de "
3247	"iodure d ecothiopate"	"iodure d ecothiopate"
29326	"oxametacine"	"oxametacine"
26523	"harpagophyton  racine secondaire d    extrait de "	"harpagophyton  racine secondaire d    extrait de "
1526	"colestyramine"	"colestyramine"
44594	"asenapine  maleate d  "	"asenapine  maleate d  "
2245	"chlormadinone  acetate de "	"chlormadinone  acetate de "
1062	"acide niflumique"	"acide niflumique"
2886	"sulfamoxole"	"sulfamoxole"
67572	"n ethyl ethylamine"	"n ethyl ethylamine"
